model_label,response,term,estimate,std.error,statistic,p.value,conf.low,conf.high
I: OLS — Pos ~ FR * Season_Index,League_Position,(Intercept),2.19196859982358,0.4733215809993928,4.6310345604680805,4.132969754473468e-6,1.2642753479592121,3.1196618516879475
I: OLS — Pos ~ FR * Season_Index,League_Position,Financial_Rank,0.7885323635930551,0.04032514085725708,19.554361046978155,4.712897347813799e-72,0.7094965398413267,0.8675681873447836
I: OLS — Pos ~ FR * Season_Index,League_Position,Season_Index,-0.047916780432588235,0.07648426569734282,-0.6264919980038841,0.531139536157929,-0.19782318658337242,0.10198962571819595
I: OLS — Pos ~ FR * Season_Index,League_Position,Financial_Rank:Season_Index,0.004352940736222295,0.006545353560589698,0.6650428729216151,0.5061809922538707,-0.008475716508614516,0.01718159798105911
